Datetime,Area ID,Area Boss,Remain Count,Capture Type,Capture Status,Sangvis ID,Sangvis Rank,Sangvis Name
2022-08-26 10:31:02,15,Hunter,99,PULSE,O,3005,?,Striker
2022-08-26 10:31:11,15,Hunter,98,PULSE,O,3010,?,Goliath Factory
2022-08-26 10:31:20,15,Hunter,97,PULSE,O,3006,?,Dinergate
2022-08-26 10:31:31,15,Hunter,96,PULSE,O,3004,?,Jaeger
2022-08-26 10:31:46,15,Hunter,95,PULSE,O,3002,?,Vespid
2022-08-26 10:31:58,15,Hunter,94,PULSE,O,3002,?,Vespid
2022-08-26 10:32:15,15,Hunter,93,PULSE,O,3003,?,Guard
2022-08-29 10:32:48,15,Hunter,92,PULSE,O,3003,?,Guard
2022-08-29 10:32:56,15,Hunter,91,PULSE,O,3001,?,Ripper
2022-08-29 10:33:06,15,Hunter,90,PULSE,O,3010,?,Goliath Factory
2022-08-29 10:33:19,15,Hunter,89,PULSE,O,3009,?,Jaguar
2022-08-29 10:33:28,15,Hunter,88,PULSE,O,3007,?,Scout
2022-08-29 10:33:40,15,Hunter,87,PULSE,O,3002,?,Vespid
2022-09-01 14:34:15,15,Hunter,99,PULSE,O,3010,?,Goliath Factory
2022-09-01 14:34:23,15,Hunter,98,PULSE,O,3002,?,Vespid
2022-09-01 14:34:31,15,Hunter,97,PULSE,O,3010,?,Goliath Factory
2022-09-01 14:34:39,15,Hunter,96,PULSE,O,3007,?,Scout
2022-09-01 14:34:47,15,Hunter,95,PULSE,O,3001,?,Ripper
2022-09-02 10:42:27,15,Hunter,94,SVAROG,O,2010,??,Vespid_SWAP
2022-09-02 10:42:27,15,Hunter,93,SVAROG,O,3002,?,Vespid
2022-09-02 10:42:27,15,Hunter,92,SVAROG,O,3007,?,Scout
2022-09-02 10:42:27,15,Hunter,91,SVAROG,O,2012,??,Dragoon_SWAP
2022-09-02 10:42:27,15,Hunter,90,SVAROG,O,2011,??,Prowler_SWAP
2022-09-02 10:42:27,15,Hunter,89,SVAROG,O,3003,?,Guard
2022-09-02 10:42:27,15,Hunter,88,SVAROG,O,2011,??,Prowler_SWAP
2022-09-02 10:42:27,15,Hunter,87,SVAROG,O,2012,??,Dragoon_SWAP
2022-09-02 10:42:27,15,Hunter,86,SVAROG,O,2009,??,Ripper SWAP
2022-09-02 10:42:27,15,Hunter,85,SVAROG,O,3003,?,Guard
2022-09-02 12:15:17,15,Hunter,84,PULSE,O,3005,?,Striker
2022-09-02 12:15:26,15,Hunter,83,PULSE,O,3006,?,Dinergate
2022-09-02 12:15:34,15,Hunter,82,PULSE,O,3007,?,Scout
2022-09-02 12:15:44,15,Hunter,81,PULSE,O,3006,?,Dinergate
2022-09-02 12:15:59,15,Hunter,80,PULSE,O,3008,?,Prowler
2022-09-02 12:16:12,15,Hunter,79,PULSE,O,3006,?,Dinergate
2022-09-02 12:16:26,15,Hunter,78,PULSE,O,3004,?,Jaeger
2022-09-02 12:16:43,15,Hunter,77,PULSE,O,3009,?,Jaguar
2022-09-05 12:45:35,15,Hunter,76,PULSE,O,3003,?,Guard
2022-09-05 12:45:43,15,Hunter,75,PULSE,O,3010,?,Goliath Factory
2022-09-05 12:45:52,15,Hunter,74,PULSE,O,3007,?,Scout
2022-09-05 12:46:39,15,Hunter,73,PULSE,O,3006,?,Dinergate
2022-09-05 12:47:32,15,Hunter,72,PULSE,O,3005,?,Striker
2022-09-05 12:48:49,15,Hunter,71,PULSE,O,3004,?,Jaeger
2022-09-05 12:49:17,15,Hunter,70,PULSE,O,3004,?,Jaeger
2022-09-05 12:49:43,15,Hunter,69,PULSE,O,3010,?,Goliath Factory
2022-09-05 12:50:04,15,Hunter,68,PULSE,O,3009,?,Jaguar
2022-09-05 12:51:14,15,Hunter,67,PULSE,O,3009,?,Jaguar
2022-09-05 12:51:31,15,Hunter,66,PULSE,O,3001,?,Ripper
2022-09-05 12:52:40,15,Hunter,65,PULSE,O,3002,?,Vespid
2022-09-05 12:52:58,15,Hunter,64,PULSE,O,3008,?,Prowler
2022-09-05 12:53:42,15,Hunter,63,PULSE,O,3010,?,Goliath Factory
2022-09-05 12:54:30,15,Hunter,63,PULSE,X,1003,???,Hunter
2022-09-05 12:55:46,15,Hunter,62,PULSE,O,3010,?,Goliath Factory
2022-09-05 12:56:50,15,Hunter,61,PULSE,O,3001,?,Ripper
2022-09-05 12:57:54,15,Hunter,60,PULSE,O,3009,?,Jaguar
2022-09-05 12:58:13,15,Hunter,59,PULSE,O,3004,?,Jaeger
2022-09-05 13:04:46,15,Hunter,58,SVAROG,O,3007,?,Scout
2022-09-05 13:04:50,15,Hunter,57,SVAROG,O,3008,?,Prowler
2022-09-05 13:04:53,15,Hunter,56,SVAROG,O,2012,??,Dragoon_SWAP
2022-09-05 13:04:56,15,Hunter,55,SVAROG,O,1003,???,Hunter
2022-09-09 10:14:20,15,Hunter,100,PULSE,X,2013,??,Striker_SWAP
2022-09-09 10:14:30,15,Hunter,99,PULSE,O,2005,??,Tarantula
2022-09-09 10:14:48,15,Hunter,98,PULSE,O,2005,??,Tarantula
2022-09-09 10:15:05,15,Hunter,98,PULSE,X,2011,??,Prowler_SWAP
2022-09-09 10:16:45,15,Hunter,98,PULSE,X,2012,??,Dragoon_SWAP
2022-09-14 21:48:31,15,Hunter,97,PULSE,O,3010,?,Goliath Factory
2022-09-14 21:48:41,15,Hunter,96,PULSE,O,3003,?,Guard
2022-09-14 21:48:51,15,Hunter,95,PULSE,O,2009,??,Ripper SWAP
2022-09-15 12:20:55,15,Hunter,95,PULSE,X,2010,??,Vespid_SWAP
2022-09-17 10:37:54,15,Hunter,94,PULSE,O,3010,?,Goliath Factory
2022-09-17 10:38:01,15,Hunter,93,PULSE,O,3007,?,Scout
2022-09-18 12:45:54,15,Hunter,92,PULSE,O,2013,??,Striker_SWAP
2022-09-18 12:46:07,15,Hunter,91,PULSE,O,3007,?,Scout
2022-09-20 09:10:46,17,,99,PULSE,O,3001,?,Ripper
2022-09-20 09:10:54,17,,98,PULSE,O,3010,?,Goliath Factory
2022-09-20 09:11:02,17,,97,PULSE,O,3010,?,Goliath Factory
2022-09-20 09:11:11,17,,96,PULSE,O,3001,?,Ripper
2022-09-20 09:11:19,17,,95,PULSE,O,3008,?,Prowler
2022-09-20 09:11:29,17,,94,PULSE,O,3007,?,Scout
2022-09-20 09:11:43,17,,93,SVAROG,O,3004,?,Jaeger
2022-09-20 09:11:43,17,,92,SVAROG,O,2002,??,Dragoon
2022-09-20 09:11:43,17,,91,SVAROG,O,2005,??,Tarantula
2022-09-20 09:11:43,17,,90,SVAROG,O,3004,?,Jaeger
2022-09-20 09:11:43,17,,89,SVAROG,O,3003,?,Guard
2022-09-20 09:11:43,17,,88,SVAROG,O,3010,?,Goliath Factory
2022-09-20 09:11:43,17,,87,SVAROG,O,3006,?,Dinergate
2022-09-20 09:11:43,17,,86,SVAROG,O,3009,?,Jaguar
2022-09-20 09:11:43,17,,85,SVAROG,O,3008,?,Prowler
2022-09-20 09:11:43,17,,84,SVAROG,O,3006,?,Dinergate
2022-09-20 09:11:52,17,,83,SVAROG,O,3004,?,Jaeger
2022-09-20 09:11:52,17,,82,SVAROG,O,3010,?,Goliath Factory
2022-09-20 09:11:52,17,,81,SVAROG,O,3006,?,Dinergate
2022-09-20 09:11:52,17,,80,SVAROG,O,3006,?,Dinergate
2022-09-20 09:11:52,17,,79,SVAROG,O,3010,?,Goliath Factory
2022-09-20 09:11:52,17,,78,SVAROG,O,3005,?,Striker
2022-09-20 09:11:52,17,,77,SVAROG,O,3004,?,Jaeger
2022-09-20 09:11:52,17,,76,SVAROG,O,3009,?,Jaguar
2022-09-20 09:11:52,17,,75,SVAROG,O,2006,??,Manticore
2022-09-20 09:11:52,17,,74,SVAROG,O,3002,?,Vespid
2022-09-20 09:11:58,17,,73,PULSE,O,3002,?,Vespid
2022-09-20 09:12:08,17,,72,SVAROG,O,3008,?,Prowler
2022-09-20 09:12:08,17,,71,SVAROG,O,2002,??,Dragoon
2022-09-20 09:12:08,17,,70,SVAROG,O,2005,??,Tarantula
2022-09-20 09:12:08,17,,69,SVAROG,O,3007,?,Scout
2022-09-20 09:12:08,17,,68,SVAROG,O,3006,?,Dinergate
2022-09-20 09:12:08,17,,67,SVAROG,O,2014,??,Aegis_SWAP
2022-09-20 09:12:08,17,,66,SVAROG,O,3001,?,Ripper
2022-09-20 09:12:08,17,,65,SVAROG,O,3010,?,Goliath Factory
2022-09-20 09:12:08,17,,64,SVAROG,O,2005,??,Tarantula
2022-09-20 09:12:08,17,,63,SVAROG,O,2006,??,Manticore
2022-09-20 09:12:16,17,,62,PULSE,O,3008,?,Prowler
2022-09-20 09:12:26,17,,61,SVAROG,O,2004,??,Nemeum
2022-09-20 09:12:26,17,,60,SVAROG,O,3005,?,Striker
2022-09-20 09:12:26,17,,59,SVAROG,O,2003,??,Aegis
2022-09-20 09:12:26,17,,58,SVAROG,O,3007,?,Scout
2022-09-20 09:12:26,17,,57,SVAROG,O,2006,??,Manticore
2022-09-20 09:12:26,17,,56,SVAROG,O,3005,?,Striker
2022-09-20 09:12:26,17,,55,SVAROG,O,3004,?,Jaeger
2022-09-20 09:12:26,17,,54,SVAROG,O,1004,???,Intruder
2022-09-20 09:12:26,17,,53,SVAROG,O,3005,?,Striker
2022-09-20 09:12:26,17,,52,SVAROG,O,3004,?,Jaeger
2022-09-26 12:02:23,17,Intruder,99,PULSE,O,3002,?,Vespid
2022-09-26 12:02:35,17,Intruder,98,PULSE,O,3009,?,Jaguar
2022-09-26 12:02:45,17,Intruder,97,PULSE,O,3007,?,Scout
2022-09-26 12:02:56,17,Intruder,96,PULSE,O,3005,?,Striker
2022-09-26 12:03:07,17,Intruder,95,PULSE,O,3007,?,Scout
2022-09-26 12:03:23,17,Intruder,94,PULSE,O,3008,?,Prowler
2022-09-26 12:03:45,17,Intruder,93,PULSE,O,3001,?,Ripper
2022-09-26 12:04:00,17,Intruder,92,PULSE,O,3004,?,Jaeger
2022-09-29 13:35:41,17,Intruder,91,PULSE,O,3005,?,Striker
2022-09-29 13:35:52,17,Intruder,90,PULSE,O,3002,?,Vespid
2022-09-29 13:36:00,17,Intruder,89,PULSE,O,3008,?,Prowler
2022-09-29 13:36:09,17,Intruder,88,PULSE,O,3001,?,Ripper
2022-09-29 13:36:18,17,Intruder,87,PULSE,O,3005,?,Striker
2022-09-29 13:36:28,17,Intruder,86,PULSE,O,3009,?,Jaguar
2022-09-29 13:36:38,17,Intruder,85,PULSE,O,3001,?,Ripper
2022-09-29 13:36:48,17,Intruder,84,PULSE,O,3003,?,Guard
2022-09-29 13:36:59,17,Intruder,83,PULSE,O,3002,?,Vespid
2022-09-29 13:37:09,17,Intruder,82,PULSE,O,3003,?,Guard
2022-10-03 22:05:55,17,Intruder,81,PULSE,O,3003,?,Guard
2022-10-03 22:06:05,17,Intruder,80,PULSE,O,3005,?,Striker
2022-10-03 22:06:14,17,Intruder,79,PULSE,O,3007,?,Scout
2022-10-03 22:06:23,17,Intruder,78,PULSE,O,3009,?,Jaguar
2022-10-03 22:06:32,17,Intruder,77,PULSE,O,3006,?,Dinergate
2022-10-03 22:06:43,17,Intruder,76,PULSE,O,3006,?,Dinergate
2022-10-03 22:06:54,17,Intruder,75,PULSE,O,3004,?,Jaeger
2022-10-03 22:07:08,17,Intruder,74,PULSE,O,3003,?,Guard
2022-10-03 22:07:20,17,Intruder,73,PULSE,O,3004,?,Jaeger
2022-10-07 10:33:25,17,Intruder,68,PULSE,O,3006,?,Dinergate
2022-10-07 10:33:37,17,Intruder,67,PULSE,O,3004,?,Jaeger
2022-10-07 10:33:48,17,Intruder,66,PULSE,O,3001,?,Ripper
2022-10-07 10:33:59,17,Intruder,65,PULSE,O,3009,?,Jaguar
2022-10-07 10:39:54,17,Intruder,64,PULSE,O,3001,?,Ripper
2022-10-07 10:40:06,17,Intruder,63,PULSE,O,3008,?,Prowler
2022-10-07 10:40:21,17,Intruder,62,SVAROG,O,3008,?,Prowler
2022-10-07 10:40:24,17,Intruder,61,SVAROG,O,3004,?,Jaeger
2022-10-07 10:40:27,17,Intruder,60,SVAROG,O,2003,??,Aegis
2022-10-07 10:40:32,17,Intruder,59,SVAROG,O,3010,?,Goliath Factory
2022-10-07 10:40:34,17,Intruder,58,SVAROG,O,2004,??,Nemeum
2022-10-07 10:40:37,17,Intruder,57,SVAROG,O,3009,?,Jaguar
2022-10-07 10:40:40,17,Intruder,56,SVAROG,O,2001,??,Brute
2022-10-07 10:40:43,17,Intruder,55,SVAROG,O,2014,??,Aegis_SWAP
2022-10-07 10:40:46,17,Intruder,54,SVAROG,O,2014,??,Aegis_SWAP
2022-10-07 10:40:49,17,Intruder,53,SVAROG,O,2002,??,Dragoon
2022-10-07 10:40:55,17,Intruder,52,SVAROG,O,3010,?,Goliath Factory
2022-10-07 10:40:58,17,Intruder,51,SVAROG,O,3002,?,Vespid
2022-10-07 10:41:00,17,Intruder,50,SVAROG,O,3010,?,Goliath Factory
2022-10-07 10:41:02,17,Intruder,49,SVAROG,O,2003,??,Aegis
2022-10-07 10:41:04,17,Intruder,48,SVAROG,O,3006,?,Dinergate
2022-10-07 10:41:06,17,Intruder,47,SVAROG,O,3008,?,Prowler
2022-10-07 10:41:09,17,Intruder,46,SVAROG,O,2003,??,Aegis
2022-10-07 10:41:11,17,Intruder,45,SVAROG,O,2006,??,Manticore
2022-10-07 10:41:15,17,Intruder,44,SVAROG,O,3009,?,Jaguar
2022-10-07 10:41:17,17,Intruder,43,SVAROG,O,2014,??,Aegis_SWAP
2022-10-07 10:41:20,17,Intruder,42,SVAROG,O,3003,?,Guard
2022-10-07 10:41:23,17,Intruder,41,SVAROG,O,3006,?,Dinergate
2022-10-07 10:41:26,17,Intruder,40,SVAROG,O,2004,??,Nemeum
2022-10-07 10:41:29,17,Intruder,39,SVAROG,O,2005,??,Tarantula
2022-10-07 10:41:31,17,Intruder,38,SVAROG,O,3009,?,Jaguar
2022-10-07 10:43:01,17,Intruder,37,SVAROG,O,2006,??,Manticore
2022-10-07 10:43:04,17,Intruder,36,SVAROG,O,3002,?,Vespid
2022-10-07 10:43:06,17,Intruder,35,SVAROG,O,3003,?,Guard
2022-10-07 10:43:09,17,Intruder,34,SVAROG,O,3001,?,Ripper
2022-10-07 10:43:11,17,Intruder,33,SVAROG,O,3010,?,Goliath Factory
2022-10-07 10:43:14,17,Intruder,32,SVAROG,O,2004,??,Nemeum
2022-10-07 10:43:18,17,Intruder,31,SVAROG,O,1004,???,Intruder
2022-10-10 10:56:11,17,Intruder,31,PULSE,X,2001,??,Brute
2022-10-10 10:56:20,17,Intruder,31,PULSE,X,2004,??,Nemeum
2022-10-10 10:56:31,17,Intruder,30,PULSE,O,2005,??,Tarantula
2022-10-10 10:56:48,17,Intruder,100,PULSE,X,2005,??,Tarantula
2022-10-13 12:08:20,17,Intruder,99,PULSE,O,2006,??,Manticore
2022-10-13 12:08:34,17,Intruder,99,PULSE,X,2004,??,Nemeum
2022-10-13 12:08:44,17,Intruder,98,PULSE,O,3010,?,Goliath Factory
2022-10-13 12:08:59,17,Intruder,97,PULSE,O,2014,??,Aegis_SWAP
2022-10-13 12:09:10,17,Intruder,96,PULSE,O,3001,?,Ripper
2022-10-16 12:08:32,17,Intruder,96,PULSE,X,2002,??,Dragoon
2022-10-18 07:16:21,27,Intruder - Sorceress of the End,59,SVAROG,O,3003,?,Guard
2022-10-18 07:16:21,27,Intruder - Sorceress of the End,58,SVAROG,O,3007,?,Scout
2022-10-18 07:16:21,27,Intruder - Sorceress of the End,57,SVAROG,O,2008,??,Guard_SWAP
2022-10-18 07:16:21,27,Intruder - Sorceress of the End,56,SVAROG,O,3006,?,Dinergate
2022-10-18 07:16:21,27,Intruder - Sorceress of the End,55,SVAROG,O,2005,??,Tarantula
2022-10-18 07:16:21,27,Intruder - Sorceress of the End,54,SVAROG,O,2006,??,Manticore
2022-10-18 07:16:21,27,Intruder - Sorceress of the End,53,SVAROG,O,3010,?,Goliath Factory
2022-10-18 07:16:21,27,Intruder - Sorceress of the End,52,SVAROG,O,3006,?,Dinergate
2022-10-18 07:16:21,27,Intruder - Sorceress of the End,51,SVAROG,O,2017,??,Zombie Bride
2022-10-18 07:16:21,27,Intruder - Sorceress of the End,50,SVAROG,O,3004,?,Jaeger
2022-10-18 07:16:32,27,Intruder - Sorceress of the End,49,SVAROG,O,3004,?,Jaeger
2022-10-18 07:16:41,27,Intruder - Sorceress of the End,48,SVAROG,O,3001,?,Ripper
2022-10-18 07:16:45,27,Intruder - Sorceress of the End,47,SVAROG,O,2009,??,Ripper SWAP
2022-10-18 07:16:48,27,Intruder - Sorceress of the End,46,SVAROG,O,2003,??,Aegis
2022-10-18 07:16:52,27,Intruder - Sorceress of the End,45,SVAROG,O,3005,?,Striker
2022-10-18 07:16:55,27,Intruder - Sorceress of the End,44,SVAROG,O,3003,?,Guard
2022-10-18 07:16:58,27,Intruder - Sorceress of the End,43,SVAROG,O,3009,?,Jaguar
2022-10-18 07:17:00,27,Intruder - Sorceress of the End,42,SVAROG,O,2003,??,Aegis
2022-10-18 07:17:02,27,Intruder - Sorceress of the End,41,SVAROG,O,3008,?,Prowler
2022-10-18 07:17:06,27,Intruder - Sorceress of the End,40,SVAROG,O,3002,?,Vespid
2022-10-18 07:17:08,27,Intruder - Sorceress of the End,39,SVAROG,O,2017,??,Zombie Bride
2022-10-18 07:17:10,27,Intruder - Sorceress of the End,38,SVAROG,O,3004,?,Jaeger
2022-10-18 07:17:12,27,Intruder - Sorceress of the End,37,SVAROG,O,3003,?,Guard
2022-10-18 07:17:14,27,Intruder - Sorceress of the End,36,SVAROG,O,3002,?,Vespid
2022-10-18 07:17:17,27,Intruder - Sorceress of the End,35,SVAROG,O,3010,?,Goliath Factory
2022-10-18 07:17:19,27,Intruder - Sorceress of the End,34,SVAROG,O,2009,??,Ripper SWAP
2022-10-18 07:17:21,27,Intruder - Sorceress of the End,33,SVAROG,O,3001,?,Ripper
2022-10-18 07:17:23,27,Intruder - Sorceress of the End,32,SVAROG,O,3007,?,Scout
2022-10-18 07:17:25,27,Intruder - Sorceress of the End,31,SVAROG,O,2008,??,Guard_SWAP
2022-10-18 07:17:27,27,Intruder - Sorceress of the End,30,SVAROG,O,3010,?,Goliath Factory
2022-10-18 07:17:29,27,Intruder - Sorceress of the End,29,SVAROG,O,3009,?,Jaguar
2022-10-18 07:17:31,27,Intruder - Sorceress of the End,28,SVAROG,O,2008,??,Guard_SWAP
2022-10-18 07:17:33,27,Intruder - Sorceress of the End,27,SVAROG,O,3003,?,Guard
2022-10-18 07:17:35,27,Intruder - Sorceress of the End,26,SVAROG,O,3001,?,Ripper
2022-10-18 07:17:36,27,Intruder - Sorceress of the End,25,SVAROG,O,3008,?,Prowler
2022-10-18 07:17:38,27,Intruder - Sorceress of the End,24,SVAROG,O,3001,?,Ripper
2022-10-18 07:17:40,27,Intruder - Sorceress of the End,23,SVAROG,O,3002,?,Vespid
2022-10-18 07:17:42,27,Intruder - Sorceress of the End,22,SVAROG,O,3007,?,Scout
2022-10-18 07:17:43,27,Intruder - Sorceress of the End,21,SVAROG,O,3001,?,Ripper
2022-10-18 07:17:45,27,Intruder - Sorceress of the End,20,SVAROG,O,3008,?,Prowler
2022-10-18 07:17:47,27,Intruder - Sorceress of the End,19,SVAROG,O,2008,??,Guard_SWAP
2022-10-18 07:17:49,27,Intruder - Sorceress of the End,18,SVAROG,O,2005,??,Tarantula
2022-10-18 07:17:52,27,Intruder - Sorceress of the End,17,SVAROG,O,2017,??,Zombie Bride
2022-10-18 07:20:08,27,Intruder - Sorceress of the End,16,SVAROG,O,3004,?,Jaeger
2022-10-18 07:20:10,27,Intruder - Sorceress of the End,15,SVAROG,O,3009,?,Jaguar
2022-10-18 07:20:14,27,Intruder - Sorceress of the End,14,SVAROG,O,3004,?,Jaeger
2022-10-18 07:20:18,27,Intruder - Sorceress of the End,13,SVAROG,O,2003,??,Aegis
2022-10-18 07:20:20,27,Intruder - Sorceress of the End,12,SVAROG,O,3002,?,Vespid
2022-10-18 07:20:22,27,Intruder - Sorceress of the End,11,SVAROG,O,1016,???,Intruder - Sorceress of the End
2022-10-18 07:20:39,27,Intruder - Sorceress of the End,99,SVAROG,O,2004,??,Nemeum
2022-10-18 07:20:39,27,Intruder - Sorceress of the End,98,SVAROG,O,3009,?,Jaguar
2022-10-18 07:20:39,27,Intruder - Sorceress of the End,97,SVAROG,O,3004,?,Jaeger
2022-10-18 07:20:39,27,Intruder - Sorceress of the End,96,SVAROG,O,3003,?,Guard
2022-10-18 07:20:39,27,Intruder - Sorceress of the End,95,SVAROG,O,3005,?,Striker
2022-10-18 07:20:39,27,Intruder - Sorceress of the End,94,SVAROG,O,2003,??,Aegis
2022-10-18 07:20:39,27,Intruder - Sorceress of the End,93,SVAROG,O,3001,?,Ripper
2022-10-18 07:20:39,27,Intruder - Sorceress of the End,92,SVAROG,O,3008,?,Prowler
2022-10-18 07:20:39,27,Intruder - Sorceress of the End,91,SVAROG,O,3007,?,Scout
2022-10-18 07:20:39,27,Intruder - Sorceress of the End,90,SVAROG,O,3010,?,Goliath Factory
2022-10-18 07:20:45,27,Intruder - Sorceress of the End,89,SVAROG,O,2008,??,Guard_SWAP
2022-10-18 07:20:45,27,Intruder - Sorceress of the End,88,SVAROG,O,2004,??,Nemeum
2022-10-18 07:20:45,27,Intruder - Sorceress of the End,87,SVAROG,O,2017,??,Zombie Bride
2022-10-18 07:20:45,27,Intruder - Sorceress of the End,86,SVAROG,O,3010,?,Goliath Factory
2022-10-18 07:20:45,27,Intruder - Sorceress of the End,85,SVAROG,O,3005,?,Striker
2022-10-18 07:20:45,27,Intruder - Sorceress of the End,84,SVAROG,O,3010,?,Goliath Factory
2022-10-18 07:20:45,27,Intruder - Sorceress of the End,83,SVAROG,O,3008,?,Prowler
2022-10-18 07:20:45,27,Intruder - Sorceress of the End,82,SVAROG,O,3002,?,Vespid
2022-10-18 07:20:45,27,Intruder - Sorceress of the End,81,SVAROG,O,2006,??,Manticore
2022-10-18 07:20:45,27,Intruder - Sorceress of the End,80,SVAROG,O,3004,?,Jaeger
2022-10-18 07:20:50,27,Intruder - Sorceress of the End,79,SVAROG,O,3005,?,Striker
