Datetime,Area ID,Area Boss,Remain Count,Capture Type,Capture Status,Sangvis ID,Sangvis Rank,Sangvis Name
2022-10-26 11:03:47,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,48,SVAROG,O,3007,?,Scout
2022-10-26 11:03:50,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,47,SVAROG,O,2008,??,Guard_SWAP
2022-10-26 11:03:52,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,46,SVAROG,O,3008,?,Prowler
2022-10-26 11:03:54,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,45,SVAROG,O,3003,?,Guard
2022-10-26 11:03:56,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,44,SVAROG,O,2013,??,Striker_SWAP
2022-10-26 11:03:58,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,43,SVAROG,O,3006,?,Dinergate
2022-10-26 11:04:01,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,42,SVAROG,O,3008,?,Prowler
2022-10-26 11:04:03,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,41,SVAROG,O,1003,???,Hunter
2022-10-27 14:38:53,18,Destroyer,84,PULSE,O,3005,?,Striker
2022-10-27 14:39:09,18,Destroyer,83,PULSE,O,3007,?,Scout
2022-10-27 14:39:23,18,Destroyer,82,PULSE,O,3006,?,Dinergate
2022-10-27 22:53:39,18,Destroyer,81,PULSE,O,3008,?,Prowler
2022-10-29 11:26:15,18,Destroyer,80,PULSE,O,3008,?,Prowler
2022-10-29 11:26:25,18,Destroyer,79,PULSE,O,3003,?,Guard
2022-10-29 11:26:34,18,Destroyer,78,PULSE,O,3003,?,Guard
2022-10-29 11:26:49,18,Destroyer,77,PULSE,O,3008,?,Prowler
2022-10-29 11:27:04,18,Destroyer,76,PULSE,O,3009,?,Jaguar
2022-10-30 11:31:22,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,99,SVAROG,O,3001,?,Ripper
2022-10-30 11:31:22,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,98,SVAROG,O,2005,??,Tarantula
2022-10-30 11:31:22,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,97,SVAROG,O,3001,?,Ripper
2022-10-30 11:31:22,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,96,SVAROG,O,2003,??,Aegis
2022-10-30 11:31:22,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,95,SVAROG,O,3003,?,Guard
2022-10-30 11:31:22,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,94,SVAROG,O,3006,?,Dinergate
2022-10-30 11:31:22,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,93,SVAROG,O,3010,?,Goliath Factory
2022-10-30 11:31:22,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,92,SVAROG,O,3002,?,Vespid
2022-10-30 11:31:22,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,91,SVAROG,O,3010,?,Goliath Factory
2022-10-30 11:31:22,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,90,SVAROG,O,3008,?,Prowler
2022-10-30 12:39:57,18,Destroyer,75,PULSE,O,3005,?,Striker
2022-10-30 12:40:07,18,Destroyer,74,PULSE,O,3003,?,Guard
2022-10-30 12:40:16,18,Destroyer,73,PULSE,O,3009,?,Jaguar
2022-10-31 13:14:10,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,89,SVAROG,O,2008,??,Guard_SWAP
2022-10-31 13:14:10,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,88,SVAROG,O,3010,?,Goliath Factory
2022-10-31 13:14:10,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,87,SVAROG,O,2013,??,Striker_SWAP
2022-10-31 13:14:10,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,86,SVAROG,O,3006,?,Dinergate
2022-10-31 13:14:10,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,85,SVAROG,O,2010,??,Vespid_SWAP
2022-10-31 13:14:10,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,84,SVAROG,O,3003,?,Guard
2022-10-31 13:14:10,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,83,SVAROG,O,3008,?,Prowler
2022-10-31 13:14:10,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,82,SVAROG,O,3002,?,Vespid
2022-10-31 13:14:10,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,81,SVAROG,O,3010,?,Goliath Factory
2022-10-31 13:14:10,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,80,SVAROG,O,3006,?,Dinergate
2022-10-31 13:14:37,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,79,SVAROG,O,2001,??,Brute
2022-10-31 13:14:37,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,78,SVAROG,O,3009,?,Jaguar
2022-10-31 13:14:37,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,77,SVAROG,O,3006,?,Dinergate
2022-10-31 13:14:37,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,76,SVAROG,O,3007,?,Scout
2022-10-31 13:14:37,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,75,SVAROG,O,2008,??,Guard_SWAP
2022-10-31 13:14:37,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,74,SVAROG,O,3009,?,Jaguar
2022-10-31 13:14:37,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,73,SVAROG,O,2011,??,Prowler_SWAP
2022-10-31 13:14:37,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,72,SVAROG,O,3004,?,Jaeger
2022-10-31 13:14:37,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,71,SVAROG,O,3004,?,Jaeger
2022-10-31 13:14:37,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,70,SVAROG,O,3009,?,Jaguar
2022-10-31 13:14:41,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,69,SVAROG,O,3006,?,Dinergate
2022-10-31 13:14:41,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,68,SVAROG,O,2006,??,Manticore
2022-10-31 13:14:41,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,67,SVAROG,O,2011,??,Prowler_SWAP
2022-10-31 13:14:41,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,66,SVAROG,O,3007,?,Scout
2022-10-31 13:14:41,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,65,SVAROG,O,3004,?,Jaeger
2022-10-31 13:14:41,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,64,SVAROG,O,3003,?,Guard
2022-10-31 13:14:41,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,63,SVAROG,O,3001,?,Ripper
2022-10-31 13:14:41,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,62,SVAROG,O,3008,?,Prowler
2022-10-31 13:14:41,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,61,SVAROG,O,3005,?,Striker
2022-10-31 13:14:41,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,60,SVAROG,O,3005,?,Striker
2022-10-31 13:14:46,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,59,SVAROG,O,3002,?,Vespid
2022-10-31 13:14:46,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,58,SVAROG,O,3004,?,Jaeger
2022-10-31 13:14:46,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,57,SVAROG,O,2014,??,Aegis_SWAP
2022-10-31 13:14:46,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,56,SVAROG,O,3010,?,Goliath Factory
2022-10-31 13:14:46,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,55,SVAROG,O,2005,??,Tarantula
2022-10-31 13:14:46,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,54,SVAROG,O,3005,?,Striker
2022-10-31 13:14:46,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,53,SVAROG,O,2009,??,Ripper SWAP
2022-10-31 13:14:46,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,52,SVAROG,O,3010,?,Goliath Factory
2022-10-31 13:14:46,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,51,SVAROG,O,3005,?,Striker
2022-10-31 13:14:46,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,50,SVAROG,O,2013,??,Striker_SWAP
2022-10-31 13:14:51,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,49,SVAROG,O,3005,?,Striker
2022-10-31 13:14:51,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,48,SVAROG,O,3007,?,Scout
2022-10-31 13:14:51,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,47,SVAROG,O,2001,??,Brute
2022-10-31 13:14:51,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,46,SVAROG,O,3009,?,Jaguar
2022-10-31 13:14:51,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,45,SVAROG,O,2010,??,Vespid_SWAP
2022-10-31 13:14:51,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,44,SVAROG,O,2002,??,Dragoon
2022-10-31 13:14:51,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,43,SVAROG,O,3008,?,Prowler
2022-10-31 13:14:51,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,42,SVAROG,O,3002,?,Vespid
2022-10-31 13:14:51,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,41,SVAROG,O,3001,?,Ripper
2022-10-31 13:14:51,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,40,SVAROG,O,3008,?,Prowler
2022-10-31 13:14:57,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,39,SVAROG,O,3009,?,Jaguar
2022-10-31 13:14:57,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,38,SVAROG,O,3001,?,Ripper
2022-10-31 13:14:57,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,37,SVAROG,O,3006,?,Dinergate
2022-10-31 13:14:57,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,36,SVAROG,O,2013,??,Striker_SWAP
2022-10-31 13:14:57,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,35,SVAROG,O,3009,?,Jaguar
2022-10-31 13:14:57,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,34,SVAROG,O,3005,?,Striker
2022-10-31 13:14:57,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,33,SVAROG,O,3001,?,Ripper
2022-10-31 13:14:57,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,32,SVAROG,O,2004,??,Nemeum
2022-10-31 13:14:57,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,31,SVAROG,O,3007,?,Scout
2022-10-31 13:14:57,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,30,SVAROG,O,3002,?,Vespid
2022-10-31 13:15:04,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,29,SVAROG,O,3008,?,Prowler
2022-10-31 13:16:32,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,28,SVAROG,O,2014,??,Aegis_SWAP
2022-10-31 13:16:35,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,27,SVAROG,O,3008,?,Prowler
2022-10-31 13:16:37,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,26,SVAROG,O,3004,?,Jaeger
2022-10-31 13:16:39,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,25,SVAROG,O,2009,??,Ripper SWAP
2022-10-31 13:16:41,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,24,SVAROG,O,3010,?,Goliath Factory
2022-10-31 13:16:44,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,23,SVAROG,O,2012,??,Dragoon_SWAP
2022-10-31 13:16:46,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,22,SVAROG,O,3002,?,Vespid
2022-10-31 13:16:48,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,21,SVAROG,O,3003,?,Guard
2022-10-31 13:16:50,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,20,SVAROG,O,2003,??,Aegis
2022-10-31 13:16:52,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,19,SVAROG,O,3003,?,Guard
2022-10-31 13:16:54,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,18,SVAROG,O,3009,?,Jaguar
2022-10-31 13:16:56,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,17,SVAROG,O,3007,?,Scout
2022-10-31 13:16:58,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,16,SVAROG,O,3001,?,Ripper
2022-10-31 13:17:00,19,Hunter,Intruder,Destroyer,Architect,Ouroboros,Alchemist,15,SVAROG,O,1004,???,Intruder
2022-10-31 13:17:14,18,Destroyer,72,PULSE,O,3004,?,Jaeger
2022-10-31 13:17:24,18,Destroyer,71,PULSE,O,3006,?,Dinergate
2022-10-31 13:17:33,18,Destroyer,70,PULSE,O,3006,?,Dinergate
2022-10-31 13:17:44,18,Destroyer,69,PULSE,O,3008,?,Prowler
2022-10-31 13:17:54,18,Destroyer,68,PULSE,O,3002,?,Vespid
2022-10-31 13:18:05,18,Destroyer,67,PULSE,O,3004,?,Jaeger
2022-11-01 11:59:13,18,Destroyer,66,PULSE,O,3004,?,Jaeger
2022-11-01 11:59:23,18,Destroyer,65,PULSE,O,3006,?,Dinergate
2022-11-01 11:59:33,18,Destroyer,64,PULSE,O,3009,?,Jaguar
2022-11-03 01:37:00,18,Destroyer,63,PULSE,O,3002,?,Vespid
2022-11-03 01:37:17,18,Destroyer,63,PULSE,X,1005,???,Destroyer
2022-11-03 01:37:27,18,Destroyer,62,PULSE,O,3002,?,Vespid
2022-11-03 23:04:07,18,Destroyer,61,PULSE,O,3004,?,Jaeger
2022-11-03 23:04:17,18,Destroyer,60,PULSE,O,3009,?,Jaguar
2022-11-03 23:05:08,18,Destroyer,59,PULSE,O,3008,?,Prowler
2022-11-06 01:37:23,18,Destroyer,58,PULSE,O,3002,?,Vespid
2022-11-09 00:37:41,18,Destroyer,57,PULSE,O,3005,?,Striker
2022-11-09 00:37:52,18,Destroyer,56,PULSE,O,3001,?,Ripper
2022-11-09 00:38:03,18,Destroyer,55,PULSE,O,3005,?,Striker
2022-11-09 00:38:13,18,Destroyer,54,PULSE,O,3004,?,Jaeger
2022-11-09 00:38:24,18,Destroyer,53,PULSE,O,3005,?,Striker
2022-11-09 00:38:35,18,Destroyer,52,PULSE,O,3002,?,Vespid
2022-11-09 00:38:47,18,Destroyer,51,PULSE,O,3008,?,Prowler
2022-11-09 00:39:01,18,Destroyer,50,PULSE,O,3009,?,Jaguar
2022-11-09 00:39:17,18,Destroyer,49,PULSE,O,3007,?,Scout
2022-11-09 00:39:35,18,Destroyer,48,SVAROG,O,3001,?,Ripper
2022-11-09 00:39:38,18,Destroyer,47,SVAROG,O,2013,??,Striker_SWAP
2022-11-09 00:39:41,18,Destroyer,46,SVAROG,O,1005,???,Destroyer
2022-11-15 11:10:53,20,Architect,96,PULSE,O,3002,?,Vespid
2022-11-15 11:11:03,20,Architect,95,PULSE,O,3010,?,Goliath Factory
2022-11-15 11:11:18,20,Architect,94,PULSE,O,3001,?,Ripper
2022-11-15 11:11:28,20,Architect,93,PULSE,O,3005,?,Striker
2022-11-15 11:11:38,20,Architect,92,PULSE,O,3002,?,Vespid
2022-11-15 11:11:51,20,Architect,91,PULSE,O,3002,?,Vespid
2022-11-15 11:12:02,20,Architect,90,PULSE,O,3008,?,Prowler
2022-11-15 11:12:15,20,Architect,89,PULSE,O,3010,?,Goliath Factory
2022-11-15 11:12:33,20,Architect,88,PULSE,O,3010,?,Goliath Factory
2022-11-15 11:12:51,20,Architect,87,SVAROG,O,2001,??,Brute
2022-11-15 11:12:51,20,Architect,86,SVAROG,O,2004,??,Nemeum
2022-11-15 11:12:51,20,Architect,85,SVAROG,O,2002,??,Dragoon
2022-11-15 11:12:51,20,Architect,84,SVAROG,O,3005,?,Striker
2022-11-15 11:12:51,20,Architect,83,SVAROG,O,2015,??,Jaeger SWAP
2022-11-15 11:12:51,20,Architect,82,SVAROG,O,3001,?,Ripper
2022-11-15 11:12:51,20,Architect,81,SVAROG,O,2001,??,Brute
2022-11-15 11:12:51,20,Architect,80,SVAROG,O,3003,?,Guard
2022-11-15 11:12:51,20,Architect,79,SVAROG,O,2004,??,Nemeum
2022-11-15 11:12:51,20,Architect,78,SVAROG,O,3010,?,Goliath Factory
2022-11-15 11:12:58,20,Architect,77,SVAROG,O,3004,?,Jaeger
2022-11-15 11:12:58,20,Architect,76,SVAROG,O,2014,??,Aegis_SWAP
2022-11-15 11:12:58,20,Architect,75,SVAROG,O,3008,?,Prowler
2022-11-15 11:12:58,20,Architect,74,SVAROG,O,3009,?,Jaguar
2022-11-15 11:12:58,20,Architect,73,SVAROG,O,3004,?,Jaeger
2022-11-15 11:12:58,20,Architect,72,SVAROG,O,3008,?,Prowler
2022-11-15 11:12:58,20,Architect,71,SVAROG,O,3005,?,Striker
2022-11-15 11:12:58,20,Architect,70,SVAROG,O,3006,?,Dinergate
2022-11-15 11:12:58,20,Architect,69,SVAROG,O,3010,?,Goliath Factory
2022-11-15 11:12:58,20,Architect,68,SVAROG,O,3004,?,Jaeger
2022-11-15 11:13:03,20,Architect,67,SVAROG,O,3006,?,Dinergate
2022-11-15 11:13:03,20,Architect,66,SVAROG,O,3009,?,Jaguar
2022-11-15 11:13:03,20,Architect,65,SVAROG,O,3007,?,Scout
2022-11-15 11:13:03,20,Architect,64,SVAROG,O,3004,?,Jaeger
2022-11-15 11:13:03,20,Architect,63,SVAROG,O,3003,?,Guard
2022-11-15 11:13:03,20,Architect,62,SVAROG,O,3009,?,Jaguar
2022-11-15 11:13:03,20,Architect,61,SVAROG,O,3008,?,Prowler
2022-11-15 11:13:03,20,Architect,60,SVAROG,O,3004,?,Jaeger
2022-11-15 11:13:03,20,Architect,59,SVAROG,O,3007,?,Scout
2022-11-15 11:13:03,20,Architect,58,SVAROG,O,2014,??,Aegis_SWAP
2022-11-15 11:13:09,20,Architect,57,SVAROG,O,3006,?,Dinergate
2022-11-15 11:13:09,20,Architect,56,SVAROG,O,2006,??,Manticore
2022-11-15 11:13:09,20,Architect,55,SVAROG,O,3007,?,Scout
2022-11-15 11:13:09,20,Architect,54,SVAROG,O,2002,??,Dragoon
2022-11-15 11:13:09,20,Architect,53,SVAROG,O,3003,?,Guard
2022-11-15 11:13:09,20,Architect,52,SVAROG,O,2006,??,Manticore
2022-11-15 11:13:09,20,Architect,51,SVAROG,O,3006,?,Dinergate
2022-11-15 11:13:09,20,Architect,50,SVAROG,O,3009,?,Jaguar
2022-11-15 11:13:09,20,Architect,49,SVAROG,O,3002,?,Vespid
2022-11-15 11:13:09,20,Architect,48,SVAROG,O,3002,?,Vespid
2022-11-15 11:13:14,20,Architect,47,SVAROG,O,2015,??,Jaeger SWAP
2022-11-15 11:13:14,20,Architect,46,SVAROG,O,2003,??,Aegis
2022-11-15 11:13:14,20,Architect,45,SVAROG,O,2001,??,Brute
2022-11-15 11:13:14,20,Architect,44,SVAROG,O,3005,?,Striker
2022-11-15 11:13:14,20,Architect,43,SVAROG,O,3010,?,Goliath Factory
2022-11-15 11:13:14,20,Architect,42,SVAROG,O,2015,??,Jaeger SWAP
2022-11-15 11:13:14,20,Architect,41,SVAROG,O,2002,??,Dragoon
2022-11-15 11:13:14,20,Architect,40,SVAROG,O,3008,?,Prowler
2022-11-15 11:13:14,20,Architect,39,SVAROG,O,3005,?,Striker
2022-11-15 11:13:14,20,Architect,38,SVAROG,O,1006,???,Architect
2022-11-15 11:14:45,20,Architect,99,PULSE,O,3008,?,Prowler
2022-11-15 11:14:56,20,Architect,98,PULSE,O,3003,?,Guard
2022-11-15 11:15:09,20,Architect,97,PULSE,O,3004,?,Jaeger
2022-11-15 11:15:26,20,Architect,96,SVAROG,O,2003,??,Aegis
2022-11-15 11:15:26,20,Architect,95,SVAROG,O,3008,?,Prowler
2022-11-15 11:15:26,20,Architect,94,SVAROG,O,3010,?,Goliath Factory
2022-11-15 11:15:26,20,Architect,93,SVAROG,O,3008,?,Prowler
2022-11-15 11:15:26,20,Architect,92,SVAROG,O,3006,?,Dinergate
2022-11-15 11:15:26,20,Architect,91,SVAROG,O,3009,?,Jaguar
2022-11-15 11:15:26,20,Architect,90,SVAROG,O,3001,?,Ripper
2022-11-15 11:15:26,20,Architect,89,SVAROG,O,3001,?,Ripper
2022-11-15 11:15:26,20,Architect,88,SVAROG,O,2015,??,Jaeger SWAP
2022-11-15 11:15:26,20,Architect,87,SVAROG,O,3001,?,Ripper
2022-11-15 11:17:23,20,Architect,86,PULSE,O,3003,?,Guard
2022-11-15 11:17:39,20,Architect,85,SVAROG,O,3009,?,Jaguar
2022-11-15 11:17:39,20,Architect,84,SVAROG,O,3008,?,Prowler
2022-11-15 11:17:39,20,Architect,83,SVAROG,O,3010,?,Goliath Factory
2022-11-15 11:17:39,20,Architect,82,SVAROG,O,3005,?,Striker
2022-11-15 11:17:39,20,Architect,81,SVAROG,O,2002,??,Dragoon
